uniqueID,siteID,year,replicate,grazing.compare,last.grazed,grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value,Smaller taxonomic rank,Pollution tolerance value,Functional feeding group,Habit
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Ephemera,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Ephemera,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Ephemerella,,,percent occurrence,N,24,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Ephemerella,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Ephemerella,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Ephemerella,,,percent occurrence,N,22,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Ephemerella,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Eurylophella,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Eurylophella,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Eurylophella,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Eurylophella,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Eurylophella,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Serratella,,,percent occurrence,N,24,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Serratella,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Serratella,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Serratella,,,percent occurrence,N,22,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Serratella,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Epeorus,,,percent occurrence,N,24,Insecta,Sensitive,Collector-Gatherer,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Epeorus,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Epeorus,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Epeorus,,,percent occurrence,N,22,Insecta,Sensitive,Collector-Gatherer,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Epeorus,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Stenonema,,,percent occurrence,N,24,Insecta,,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Stenonema,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Stenonema,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Stenonema,,,percent occurrence,N,22,Insecta,,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Stenonema,,,percent occurrence,N,23,Insecta,,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Habrophlebia,vibrans,,percent occurrence,N,24,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Habrophlebia,vibrans,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Habrophlebia,vibrans,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Habrophlebia,vibrans,,percent occurrence,N,22,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Habrophlebia,vibrans,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Paraleptophlebia,,,percent occurrence,N,24,Insecta,,Collector-Gatherer,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Paraleptophlebia,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Paraleptophlebia,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Paraleptophlebia,,,percent occurrence,N,22,Insecta,,Collector-Gatherer,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Paraleptophlebia,,,percent occurrence,N,23,Insecta,,Collector-Gatherer,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Cordulegaster,,,percent occurrence,N,24,Insecta,,Predator,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Cordulegaster,,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Cordulegaster,,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Cordulegaster,,,percent occurrence,N,22,Insecta,,Predator,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Cordulegaster,,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Gomphus,,,percent occurrence,N,24,Insecta,,Predator,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Gomphus,,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Gomphus,,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Gomphus,,,percent occurrence,N,22,Insecta,,Predator,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Gomphus,,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Lanthus,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Lanthus,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Lanthus,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Lanthus,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Lanthus,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Stylogomphus,albistylus,,percent occurrence,N,24,Insecta,,Predator,Burrower
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Stylogomphus,albistylus,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Stylogomphus,albistylus,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Stylogomphus,albistylus,,percent occurrence,N,22,Insecta,,Predator,Burrower
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Stylogomphus,albistylus,,percent occurrence,N,23,Insecta,,Predator,Burrower
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Allocapnia,,,percent occurrence,N,24,Insecta,Sensitive,Shredder,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Allocapnia,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Allocapnia,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Allocapnia,,,percent occurrence,N,22,Insecta,Sensitive,Shredder,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Allocapnia,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Suwallia,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Suwallia,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Suwallia,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Suwallia,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Suwallia,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Sweltsa,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Sweltsa,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Sweltsa,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Sweltsa,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Sweltsa,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Sweltsa,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Sweltsa,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Sweltsa,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Sweltsa,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Sweltsa,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Leuctra,,,percent occurrence,N,24,Insecta,Sensitive,Shredder,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Leuctra,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Leuctra,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Leuctra,,,percent occurrence,N,22,Insecta,Sensitive,Shredder,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Leuctra,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Amphinemura,,,percent occurrence,N,24,Insecta,,Shredder,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Amphinemura,,,percent occurrence,N,23,Insecta,,Shredder,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Amphinemura,,,percent occurrence,N,23,Insecta,,Shredder,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Amphinemura,,,percent occurrence,N,22,Insecta,,Shredder,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Amphinemura,,,percent occurrence,N,23,Insecta,,Shredder,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Tallaperla,,,percent occurrence,N,24,Insecta,Sensitive,Shredder,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Tallaperla,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Tallaperla,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Tallaperla,,,percent occurrence,N,22,Insecta,Sensitive,Shredder,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Tallaperla,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Acroneuria,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Acroneuria,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Acroneuria,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Acroneuria,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Acroneuria,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Isoperla,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Isoperla,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Isoperla,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Isoperla,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Isoperla,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Remenus,bilobatus,,percent occurrence,N,24,Insecta,Sensitive,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Remenus,bilobatus,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Remenus,bilobatus,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Remenus,bilobatus,,percent occurrence,N,22,Insecta,Sensitive,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Remenus,bilobatus,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Yugus,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Yugus,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Yugus,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Yugus,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Yugus,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Taeniopteryx,,,percent occurrence,N,24,Insecta,Sensitive,Shredder,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Taeniopteryx,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Taeniopteryx,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Taeniopteryx,,,percent occurrence,N,22,Insecta,Sensitive,Shredder,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Taeniopteryx,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Nigronia,fasciatus,,percent occurrence,N,24,Insecta,,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Nigronia,fasciatus,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Nigronia,fasciatus,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Nigronia,fasciatus,,percent occurrence,N,22,Insecta,,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Nigronia,fasciatus,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Glossosoma,nigrior,,percent occurrence,N,24,Insecta,Sensitive,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Glossosoma,nigrior,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Glossosoma,nigrior,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Glossosoma,nigrior,,percent occurrence,N,22,Insecta,Sensitive,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Glossosoma,nigrior,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Diplectrona,,,percent occurrence,N,24,Insecta,Sensitive,Collector-Filterer,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Diplectrona,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Filterer,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Diplectrona,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Filterer,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Diplectrona,,,percent occurrence,N,22,Insecta,Sensitive,Collector-Filterer,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Diplectrona,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Filterer,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Hydropsyche,,,percent occurrence,N,24,Insecta,,Collector-Filterer,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Hydropsyche,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Hydropsyche,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Hydropsyche,,,percent occurrence,N,22,Insecta,,Collector-Filterer,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Hydropsyche,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Lepidostoma,,,percent occurrence,N,24,Insecta,Sensitive,Shredder,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Lepidostoma,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Lepidostoma,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Lepidostoma,,,percent occurrence,N,22,Insecta,Sensitive,Shredder,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Lepidostoma,,,percent occurrence,N,23,Insecta,Sensitive,Shredder,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Oecetis,,,percent occurrence,N,24,Insecta,,Predator,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Oecetis,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Oecetis,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Oecetis,,,percent occurrence,N,22,Insecta,,Predator,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Oecetis,,,percent occurrence,N,23,Insecta,,Predator,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Setodes,,,percent occurrence,N,24,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Setodes,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Setodes,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Setodes,,,percent occurrence,N,22,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Setodes,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Gatherer,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Goera,,,percent occurrence,N,24,Insecta,Sensitive,Scraper,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Goera,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Goera,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Goera,,,percent occurrence,N,22,Insecta,Sensitive,Scraper,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Goera,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Pycnopsyche,,,percent occurrence,N,24,Insecta,,Shredder,Crawler
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Pycnopsyche,,,percent occurrence,N,23,Insecta,,Shredder,Crawler
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Pycnopsyche,,,percent occurrence,N,23,Insecta,,Shredder,Crawler
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Pycnopsyche,,,percent occurrence,N,22,Insecta,,Shredder,Crawler
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Pycnopsyche,,,percent occurrence,N,23,Insecta,,Shredder,Crawler
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Psilotreta,,,percent occurrence,N,24,Insecta,Sensitive,Scraper,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Psilotreta,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Psilotreta,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Psilotreta,,,percent occurrence,N,22,Insecta,Sensitive,Scraper,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Psilotreta,,,percent occurrence,N,23,Insecta,Sensitive,Scraper,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Chimarra,,,percent occurrence,N,24,Insecta,,Collector-Filterer,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Chimarra,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Chimarra,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Chimarra,,,percent occurrence,N,22,Insecta,,Collector-Filterer,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Chimarra,,,percent occurrence,N,23,Insecta,,Collector-Filterer,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Wormaldia,,,percent occurrence,N,24,Insecta,Sensitive,Collector-Filterer,Clinger
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Wormaldia,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Filterer,Clinger
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Wormaldia,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Filterer,Clinger
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Wormaldia,,,percent occurrence,N,22,Insecta,Sensitive,Collector-Filterer,Clinger
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Wormaldia,,,percent occurrence,N,23,Insecta,Sensitive,Collector-Filterer,Clinger
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Oligostomis,,,percent occurrence,N,24,Insecta,Sensitive,Predator,Climber
2662,2,2002,,grazed,0.00,cattle/ha,1.04,Arthropoda,Oligostomis,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Climber
2662,3,2002,,grazed,0.00,cattle/ha,1.54,Arthropoda,Oligostomis,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Climber
2662,4,2002,,grazed,0.00,cattle/ha,2.13,Arthropoda,Oligostomis,,,percent occurrence,N,22,Insecta,Sensitive,Predator,Climber
2662,5,2002,,grazed,0.00,cattle/ha,2.85,Arthropoda,Oligostomis,,,percent occurrence,N,23,Insecta,Sensitive,Predator,Climber
2662,1,2002,,ungrazed,12-15,cattle/ha,0,Arthropoda,Ptilostomis,,,percent occurrence,N,24,Insecta,,Shredder,Climber
