uniqueID,siteID,year,replicate,grazing.compare,last.grazed (year),grazing.estimate,grazing.value,Taxa,Genus,Species,Status,Estimate,Stat,Value,Functional Group,Unit,,,,,
1660,inland,2011,4,grazed,0,21.82,droppings/250cm2,plants,uniflora,NA,NA,abundance,se,1.78,Silene,%,,,,,
1660,inland,2011,4,grazed,0,21.82,droppings/250cm2,plants,stolonifera,NA,NA,abundance,se,2.97,Agrostis,%,,,,,
1660,inland,2011,4,grazed,0,21.82,droppings/250cm2,plants,lanatus,NA,NA,abundance,se,0.25,Holcus,%,,,,,
1660,inland,2011,4,grazed,0,21.82,droppings/250cm2,plants,acetosa,NA,NA,abundance,se,0.64,Rumex,%,,,,,
1660,inland,2011,4,grazed,0,21.82,droppings/250cm2,plants,erecta,NA,NA,abundance,se,NA,Potentilla,%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,plants,NA,NA,NA,height,se,0.07,NA,cm,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,plants,NA,NA,NA,litter depth,se,0.29,NA,cm,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,soil microbia,NA,NA,NA,density,se,207.14,nemotodes,ind/cm2,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,soil microbia,NA,NA,NA,abundance,se,3.35,nemotodes (bacterial feeders),%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,soil microbia,NA,NA,NA,abundance,se,2.99,nemotodes (fungal feeders),%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,soil microbia,NA,NA,NA,abundance,se,3.59,nemotodes (plant feeders),%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,soil microbia,NA,NA,NA,abundance,se,0.71,nemotodes (omnivores),%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,soil microbia,NA,NA,NA,abundance,se,1.08,nemotodes (predators),%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,plants,rubra,NA,NA,abundance,se,5.42,Festuca,%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,plants,uniflora,NA,NA,abundance,se,1.47,Silene,%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,plants,stolonifera,NA,NA,abundance,se,4.66,Agrostis,%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,plants,lanatus,NA,NA,abundance,se,1.89,Holcus,%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,plants,acetosa,NA,NA,abundance,se,1,Rumex,%,,,,,
1660,coastal,2011,4,grazed,0,12.72,droppings/250cm2,plants,erecta,NA,NA,abundance,se,NA,Potentilla,%,,,,,
1689, shrub (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.5,extramatrical mycelial,g C/m2,,,,,
1689, shrub (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.625,extramatrical mycelial,g C/m2,,,,,
1689, shrub (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.28,extramatrical mycelial,g C/m2,,,,,
1689, shrub (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.09,extramatrical mycelial,g C/m2,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,2.375,extramatrical mycelial,g C/m2,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.795454545,extramatrical mycelial,g C/m2,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.26,extramatrical mycelial,g C/m2,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.35,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.479087452,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,2.212927757,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.17,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.56,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.524714829,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.992395437,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.1,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.14,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.980988593,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.878326996,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.29,extramatrical mycelial,g C/m2,,,,,
1689, birch forest (Pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.27,extramatrical mycelial,g C/m2,,,,,
1689,shrub,2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,1.43,extramatrical mycelial,g C/m2,,,,,
1689,shrub,2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.72,extramatrical mycelial,g C/m2,,,,,
1689,birch forest,2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,0.66,extramatrical mycelial,g C/m2,,,,,
1689,birch forest,2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,mean,1.36,extramatrical mycelial,g C/m2,,,,,
1689,shrub,2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.94,extramatrical mycelial,g C/m2,,,,,
1689,shrub,2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.09,extramatrical mycelial,g C/m2,,,,,
1689,birch forest,2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.17,extramatrical mycelial,g C/m2,,,,,
1689,birch forest,2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,biomass,se,0.43,extramatrical mycelial,g C/m2,,,,,
1689, shrub (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,1.209677419,arbuscular fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0.403225806,arbuscular fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,1.21,arbuscular fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,72.58064516,ericoid fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,63.30645161,ericoid fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,21.37,ericoid fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,21.37,ericoid fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,27.01612903,ectomycorrhiza fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,34.27419355,ectomycorrhiza fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,21.37,ectomycorrhiza fungi,%,,,,,
1689, shrub (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,18.95,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0,arbuscular fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0,arbuscular fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,58.87096774,ericoid fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,54.43548387,ericoid fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,22.58,ericoid fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,28.63,ericoid fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,41.53225806,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,45.56451613,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,23.38,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,29.03,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0,arbuscular fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0,arbuscular fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,37.109375,ericoid fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,65.625,ericoid fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,7.81,ericoid fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,3.12,ericoid fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,65.234375,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,35.9375,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,6.64,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,2.74,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0,arbuscular fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0,arbuscular fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,43.75,ericoid fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,50.78125,ericoid fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,25,ericoid fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,48.04,ericoid fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,57.8125,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,50.390625,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,24.21,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,48.43,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,0,arbuscular fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0,arbuscular fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,0,arbuscular fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,84.765625,ericoid fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,51.5625,ericoid fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,9.37,ericoid fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,11.33,ericoid fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,16.796875,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,mean,50,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,grazed,0,3,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,8.98,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Pulsuvuome),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,NA,NA,NA,relative abundance,se,10.94,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,81.45695364,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,45.69536424,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,1.986754967,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,16.55629139,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,54.30463576,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,1.324503311,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,16.55629139,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,1.986754967,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,4.635761589,ectomycorrhiza fungi,%,,,,,
1689, shrub (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,16.55629139,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,12.58278146,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,37.08609272,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,24.50331126,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,2.649006623,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,1.324503311,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0.662251656,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,mean,0.662251656,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,mean,0.662251656,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,61.58940397,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,mean,62.91390728,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,se,9.933774834,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,31.12582781,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,se,13.90728477,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,se,1.986754967,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,1.324503311,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,piloderma,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,pseudotomentella,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,0,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,suillis-rhizopogon,NA,NA,relative abundance,se,2.649006623,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,32.45033113,ectomycorrhiza fungi,%,,,,,
1689, birch forest (Lantjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,unknown,NA,NA,relative abundance,se,28.47682119,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,10.59602649,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,amanita,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,84.10596026,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,cortinarius,NA,NA,relative abundance,mean,66.88741722,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,grazed,0,3,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
1689, shrub (fulfjallet),2011,3,ungrazed,16,0,reindeer/km2,soil microbia,inocybe,NA,NA,relative abundance,mean,0,ectomycorrhiza fungi,%,,,,,
